16207,39,11,1,0,7,1,0,1,6,-1,30,2024
16208,39,11,-1,0,-1,1,1,1,1,-1,30,2024
16209,39,11,1,0,4,2,1,4,1,-1,30,2024
16210,-1,11,-1,0,-1,1,0,8,-1,-1,30,2024
16211,42,15,1,0,4,1,0,1,6,-1,30,2024
16212,43,15,1,0,4,2,0,1,6,-1,30,2024
16213,43,12,1,0,2,2,0,1,1,25,30,2024
16214,43,12,-1,0,-1,1,0,1,1,-1,30,2024
16215,41,14,1,45300,4,1,0,1,4,-1,12,2024
16216,40,14,1,0,4,2,0,1,6,-1,20,2024
16217,40,14,1,0,4,1,0,1,4,-1,20,2024
16218,43,15,1,19380,7,2,0,1,1,-1,39,2024
16219,39,15,1,19380,7,1,0,1,1,-1,39,2024
16220,37,15,1,19380,8,1,0,1,6,-1,39,2024
16221,44,15,1,28940,3,1,3,1,1,-1,47,2024
16222,43,15,1,28940,3,2,3,1,1,-1,47,2024
16223,-1,15,-1,28940,-1,2,0,1,-1,-1,47,2024
16224,-1,15,-1,28940,-1,1,0,1,-1,-1,47,2024
16225,-1,15,-1,28940,-1,1,0,1,-1,-1,47,2024
16226,39,9,-1,45300,-1,2,0,1,4,-1,12,2024
16227,38,9,1,45300,4,1,0,1,6,-1,12,2024
16228,38,9,-1,45300,-1,2,0,1,3,-1,12,2024
16229,40,13,1,17660,4,1,0,1,6,-1,16,2024
16230,36,5,-1,0,-1,1,0,1,1,-1,1,2024
16231,39,5,-1,0,-1,2,0,1,1,-1,1,2024
16232,41,9,1,0,3,2,3,1,4,35,1,2024
16233,-1,9,-1,0,-1,1,0,1,-1,-1,1,2024
16234,-1,9,-1,0,-1,1,0,1,-1,-1,1,2024
16235,-1,9,-1,0,-1,1,0,1,-1,-1,1,2024
16236,41,7,-1,0,-1,2,0,1,3,-1,5,2024
16237,44,16,1,41860,4,1,0,4,1,-1,6,2024
16238,43,16,-1,41860,-1,2,0,4,1,-1,6,2024
16239,43,16,1,41860,4,1,0,4,6,-1,6,2024
16240,40,16,-1,41860,-1,1,0,4,6,-1,6,2024
16241,43,13,1,0,4,1,2,1,1,-1,8,2024
16242,39,13,1,0,8,2,2,1,1,-1,8,2024
16243,-1,13,-1,0,-1,1,0,1,-1,-1,8,2024
16244,-1,13,-1,0,-1,1,0,1,-1,-1,8,2024
16245,41,15,1,46060,4,2,2,1,1,-1,4,2024
16246,40,15,-1,46060,-1,1,2,1,1,-1,4,2024
16247,-1,15,-1,46060,-1,1,0,1,-1,-1,4,2024
16248,-1,15,-1,46060,-1,2,0,1,-1,-1,4,2024
16249,34,10,-1,31080,-1,2,1,1,1,-1,6,2024
16250,43,10,1,31080,2,1,1,1,1,-1,6,2024
16251,40,10,-1,31080,-1,2,0,1,6,-1,6,2024
16252,37,10,-1,31080,-1,2,0,1,6,-1,6,2024
16253,-1,10,-1,31080,-1,2,0,1,-1,-1,6,2024
16254,39,14,-1,36420,-1,1,0,1,1,-1,40,2024
16255,39,14,1,36420,4,2,0,1,1,-1,40,2024
16256,39,11,1,36420,1,2,0,1,4,20,40,2024
16257,40,13,1,46140,4,2,0,7,4,-1,40,2024
16258,39,13,-1,46140,-1,2,0,7,6,-1,40,2024
16259,43,14,1,46140,4,2,0,3,6,40,40,2024
16260,39,14,1,46140,4,1,0,3,6,40,40,2024
16261,42,14,1,46140,4,1,0,3,6,40,40,2024
16262,39,16,1,0,6,1,0,1,1,-1,40,2024
16263,39,16,-1,0,-1,2,0,1,1,-1,40,2024
16264,44,16,1,0,6,1,0,1,1,-1,40,2024
16265,41,16,1,0,2,2,0,1,1,-1,40,2024
16266,43,12,1,36420,4,1,0,1,1,-1,40,2024
16267,44,12,2,36420,-1,2,0,1,1,-1,40,2024
16268,36,12,1,0,1,1,0,1,4,-1,40,2024
16269,39,12,-1,0,-1,2,0,1,4,-1,40,2024
16270,40,14,1,36420,6,1,0,4,1,-1,40,2024
16271,40,14,1,36420,4,2,0,4,1,40,40,2024
16272,39,10,1,36420,4,2,1,1,6,-1,40,2024
16273,-1,10,-1,36420,-1,1,0,1,-1,-1,40,2024
16274,44,15,1,36420,1,2,0,3,6,-1,40,2024
16275,45,15,1,36420,4,2,0,3,6,-1,40,2024
16276,46,16,1,0,4,1,0,1,2,-1,2,2024
16277,43,16,1,38220,5,1,0,1,1,-1,5,2024
16278,43,16,1,38220,4,1,0,1,1,-1,5,2024
16279,44,16,2,38220,-1,2,0,1,1,-1,5,2024
16280,44,16,1,38220,4,2,0,1,1,-1,5,2024
16281,39,4,-1,31080,-1,2,0,1,1,-1,6,2024
16282,33,4,-1,31080,-1,1,0,1,1,-1,6,2024
16283,42,12,-1,33460,-1,2,0,1,4,-1,27,2024
16284,39,15,1,0,6,1,0,1,1,-1,47,2024
16285,39,15,1,0,2,2,0,1,1,-1,47,2024
16286,43,13,1,19300,4,1,1,1,1,-1,1,2024
16287,42,13,1,19300,4,2,1,1,1,-1,1,2024
16288,-1,13,-1,19300,-1,1,0,1,-1,-1,1,2024
16289,43,15,1,14860,6,2,0,4,6,-1,9,2024
16290,44,16,2,31080,-1,1,1,1,1,-1,6,2024
16291,43,16,-1,31080,-1,2,1,4,1,-1,6,2024
16292,-1,16,-1,31080,-1,1,0,1,-1,-1,6,2024
16293,39,8,-1,40900,-1,1,0,1,6,-1,6,2024
16294,42,13,1,0,2,2,0,1,2,24,4,2024
16295,39,16,1,30780,4,2,0,1,3,-1,5,2024
16296,39,16,1,30780,4,1,3,1,3,-1,5,2024
16297,-1,16,-1,30780,-1,1,0,1,-1,-1,5,2024
16298,-1,16,-1,30780,-1,1,0,1,-1,-1,5,2024
16299,-1,16,-1,30780,-1,2,0,1,-1,-1,5,2024
16300,39,3,-1,33660,-1,1,0,1,6,-1,1,2024
16301,39,12,1,41860,4,1,2,6,1,-1,6,2024
16302,39,12,-1,41860,-1,2,2,6,1,-1,6,2024
16303,-1,12,-1,41860,-1,1,0,6,-1,-1,6,2024
16304,-1,12,-1,41860,-1,1,0,6,-1,-1,6,2024
16305,40,1,1,40900,2,2,0,1,3,-1,6,2024
16306,39,15,1,0,5,1,0,1,2,-1,2,2024
16307,39,1,-1,40140,-1,2,0,1,6,-1,6,2024
16308,44,16,1,35620,4,2,0,1,1,-1,34,2024
16309,43,16,1,35620,4,1,0,1,1,-1,34,2024
16310,43,16,1,31080,4,1,1,1,1,-1,6,2024
16311,43,16,1,31080,4,2,1,1,1,-1,6,2024
16312,40,16,1,31080,1,1,0,1,6,-1,6,2024
16313,40,16,2,31080,-1,2,0,1,6,-1,6,2024
16314,-1,16,-1,31080,-1,2,0,1,-1,-1,6,2024
16315,39,9,-1,0,-1,1,0,1,1,-1,1,2024
16316,39,9,-1,0,-1,2,0,1,1,-1,1,2024
16317,39,12,-1,19300,-1,2,0,1,1,-1,1,2024
16318,39,12,-1,19300,-1,1,0,1,1,-1,1,2024
16319,33,14,1,33700,4,1,0,1,1,-1,6,2024
16320,39,14,1,33700,4,2,0,1,1,-1,6,2024
16321,39,12,1,14860,4,1,0,1,1,-1,9,2024
16322,39,12,1,14860,4,2,0,8,1,-1,9,2024
16323,44,15,-1,19740,-1,2,0,1,1,-1,8,2024
16324,45,15,-1,19740,-1,1,0,1,1,-1,8,2024
16325,43,13,1,28140,6,1,1,1,1,-1,29,2024
16326,39,13,1,28140,6,2,1,1,1,-1,29,2024
16327,34,13,-1,28140,-1,2,0,1,6,-1,29,2024
16328,36,13,1,28140,4,2,0,1,6,-1,29,2024
16329,40,15,1,41860,4,1,0,4,6,-1,6,2024
16330,41,15,1,41860,4,2,0,4,6,-1,6,2024
16331,44,16,1,19300,5,2,0,1,1,-1,1,2024
16332,43,16,1,19300,4,1,0,1,1,-1,1,2024
16333,39,8,2,0,-1,2,1,1,1,-1,4,2024
16334,-1,8,-1,0,-1,2,0,1,-1,-1,4,2024
16335,35,8,1,0,4,1,1,1,1,40,4,2024
16336,44,16,1,19740,4,2,0,1,6,-1,8,2024
16337,43,16,1,19740,3,1,0,1,6,35,8,2024
16338,33,14,1,31080,6,1,0,1,3,-1,6,2024
16339,40,14,1,31080,3,2,0,1,3,-1,6,2024
16340,39,14,1,0,4,1,0,1,1,40,6,2024
16341,40,14,1,0,4,2,0,1,1,40,6,2024
16342,42,15,1,13820,4,1,0,1,1,-1,1,2024
16343,44,15,1,13820,4,2,0,2,1,-1,1,2024
16344,43,11,1,38220,4,1,0,2,4,40,5,2024
16345,39,11,-1,22220,-1,1,0,1,1,-1,5,2024
16346,40,11,-1,22220,-1,2,0,1,1,-1,5,2024
16347,42,13,1,31080,4,2,0,1,6,-1,6,2024
16348,43,13,-1,31080,-1,2,0,1,6,-1,6,2024
16349,42,14,1,40140,1,1,0,1,1,-1,6,2024
16350,39,14,-1,40140,-1,2,0,1,1,-1,6,2024
16351,39,11,1,0,4,2,0,7,4,-1,50,2024
16352,39,10,-1,0,-1,2,0,1,1,-1,5,2024
16353,39,10,-1,0,-1,1,0,1,1,-1,5,2024
16354,37,2,-1,40900,-1,2,0,1,4,-1,6,2024
16355,44,16,1,41940,4,1,2,4,1,-1,6,2024
16356,44,16,1,41940,4,2,2,4,1,-1,6,2024
16357,-1,16,-1,41940,-1,1,0,4,-1,-1,6,2024
16358,-1,16,-1,41940,-1,2,0,4,-1,-1,6,2024
16359,43,16,1,42200,4,1,0,1,6,-1,6,2024
16360,43,16,1,42200,4,2,0,1,6,-1,6,2024
16361,42,14,1,0,5,1,3,2,1,-1,50,2024
16362,39,14,1,0,7,2,3,2,1,-1,50,2024
16363,39,14,1,0,2,2,0,2,6,-1,50,2024
16364,37,14,1,0,1,1,0,2,6,-1,50,2024
16365,37,14,1,0,1,1,0,2,6,-1,50,2024
16366,-1,14,-1,0,-1,1,0,2,-1,-1,50,2024
16367,39,13,1,0,7,1,0,1,6,-1,50,2024
16368,40,13,1,0,4,2,0,1,6,-1,50,2024
16369,43,16,1,25540,4,2,2,1,4,-1,9,2024
16370,-1,16,-1,25540,-1,1,0,1,-1,-1,9,2024
16371,-1,16,-1,25540,-1,2,0,1,-1,-1,9,2024
16372,39,14,-1,0,-1,1,0,1,1,-1,1,2024
16373,44,14,-1,0,-1,2,0,1,1,-1,1,2024
16374,40,14,1,47900,4,2,0,2,1,-1,24,2024
16375,41,14,1,47900,4,1,0,2,1,-1,24,2024
16376,37,9,-1,0,-1,2,0,1,6,-1,1,2024
16377,36,9,-1,0,-1,1,0,1,6,-1,1,2024
16378,42,8,-1,25260,-1,2,4,1,3,-1,6,2024
16379,42,8,-1,25260,-1,2,0,1,3,-1,6,2024
16380,-1,8,-1,25260,-1,1,0,1,-1,-1,6,2024
16381,-1,8,-1,25260,-1,1,0,1,-1,-1,6,2024
16382,-1,8,-1,25260,-1,2,0,1,-1,-1,6,2024
16383,-1,8,-1,25260,-1,1,0,1,-1,-1,6,2024
16384,39,10,-1,0,-1,2,0,1,1,-1,5,2024
16385,39,10,1,0,4,1,0,1,1,-1,5,2024
16386,43,12,-1,17020,-1,2,0,1,3,-1,6,2024
16387,33,12,-1,0,-1,1,0,1,1,-1,4,2024
16388,33,12,-1,0,-1,2,0,1,1,-1,4,2024
16389,40,12,1,0,4,2,0,1,6,-1,4,2024
16390,44,2,-1,49340,-1,2,1,1,2,-1,25,2024
16391,-1,2,-1,49340,-1,2,0,1,-1,-1,25,2024
16392,36,11,1,41940,7,2,0,6,6,-1,6,2024
16393,44,16,1,17420,4,2,2,1,1,-1,47,2024
16394,39,16,1,17420,6,1,2,1,1,-1,47,2024
16395,-1,16,-1,17420,-1,1,0,1,-1,-1,47,2024
16396,-1,16,-1,17420,-1,1,0,1,-1,-1,47,2024
16397,43,14,1,31080,4,2,0,1,6,-1,6,2024
16398,43,9,-1,0,-1,1,0,1,3,-1,5,2024
16399,43,16,1,25540,4,1,0,1,6,-1,9,2024
16400,43,16,1,25540,4,2,0,1,6,-1,9,2024
16401,43,12,1,0,4,2,1,1,4,-1,1,2024
16402,-1,12,-1,0,-1,2,0,1,-1,-1,1,2024
16403,45,13,-1,0,-1,1,0,1,1,-1,4,2024
16404,40,13,-1,0,-1,2,0,1,1,-1,4,2024
16405,40,16,-1,31080,-1,2,0,1,1,-1,6,2024
16406,40,16,-1,31080,-1,1,0,1,1,-1,6,2024
16407,40,11,1,0,6,1,3,1,1,-1,16,2024
16408,43,11,1,0,5,2,3,1,1,-1,16,2024
16409,-1,11,-1,0,-1,1,0,18,-1,-1,16,2024
16410,-1,11,-1,0,-1,1,0,1,-1,-1,16,2024
16411,-1,11,-1,0,-1,2,0,1,-1,-1,16,2024
16412,46,16,1,41940,4,2,1,4,1,-1,6,2024
16413,46,16,1,41940,4,1,1,4,1,-1,6,2024
16414,-1,16,-1,41940,-1,1,0,4,-1,-1,6,2024
16415,39,15,1,12940,4,2,0,2,6,-1,22,2024
16416,39,12,-1,35620,-1,2,0,1,3,-1,36,2024
16417,42,11,1,0,4,1,0,1,6,-1,41,2024
16418,42,12,1,0,2,1,0,1,4,-1,41,2024
16419,43,11,-1,0,-1,2,0,1,3,-1,41,2024
16420,39,14,-1,0,-1,1,0,1,1,-1,41,2024
16421,43,14,-1,0,-1,2,0,1,1,-1,41,2024
16422,40,11,1,21660,4,1,0,1,1,-1,41,2024
16423,40,11,-1,21660,-1,2,0,1,1,-1,41,2024
16424,39,11,-1,21660,-1,2,0,1,6,-1,41,2024
16425,42,16,1,38900,6,1,0,1,1,-1,41,2024
16426,41,16,1,38900,2,2,0,1,1,-1,41,2024
16427,43,16,-1,38900,-1,1,0,1,6,-1,41,2024
16428,40,5,-1,21660,-1,2,0,1,4,-1,41,2024
16429,44,16,1,38900,5,2,2,1,1,-1,41,2024
16430,43,16,1,38900,4,1,2,1,1,-1,41,2024
16431,-1,16,-1,38900,-1,1,0,1,-1,-1,41,2024
16432,-1,16,-1,38900,-1,1,0,1,-1,-1,41,2024
16433,41,1,1,38900,7,2,0,1,4,-1,41,2024
16434,40,15,1,38900,4,2,0,1,4,-1,41,2024
16435,40,14,1,38900,4,1,0,1,6,-1,41,2024
16436,39,8,1,14860,1,1,0,1,3,-1,9,2024
16437,44,11,1,0,4,1,0,1,6,-1,2,2024
16438,43,5,-1,31080,-1,2,0,4,3,-1,6,2024
16439,42,16,1,40900,6,1,0,1,1,-1,6,2024
16440,39,16,1,40900,4,2,0,1,1,-1,6,2024
16441,32,8,-1,25540,-1,1,0,1,1,-1,9,2024
16442,32,8,-1,25540,-1,2,0,1,1,-1,9,2024
16443,40,15,1,0,4,1,0,1,4,-1,53,2024
16444,40,15,1,0,4,2,0,1,4,-1,53,2024
16445,44,15,1,42660,1,1,2,1,1,-1,53,2024
16446,44,15,1,42660,2,2,2,1,1,-1,53,2024
16447,-1,15,-1,42660,-1,1,0,1,-1,-1,53,2024
16448,-1,15,-1,42660,-1,2,0,1,-1,-1,53,2024
16449,40,6,-1,0,-1,1,0,1,4,-1,2,2024
16450,40,6,-1,16300,-1,1,0,1,1,-1,19,2024
16451,39,6,-1,16300,-1,2,0,1,1,-1,19,2024
16452,44,15,1,38300,4,1,0,1,1,-1,42,2024
16453,43,15,1,38300,1,2,0,1,1,-1,42,2024
16454,43,15,1,38300,4,1,0,1,6,-1,42,2024
16455,43,10,-1,22520,-1,2,0,1,3,-1,1,2024
16456,39,9,-1,0,-1,1,0,8,1,-1,2,2024
16457,39,9,-1,0,-1,2,0,1,1,-1,2,2024
16458,42,8,-1,0,-1,2,0,1,3,-1,2,2024
16459,39,11,1,40140,4,1,0,6,4,-1,6,2024
16460,43,11,1,40140,4,2,0,6,6,-1,6,2024
16461,43,11,-1,40140,-1,2,0,6,6,-1,6,2024
16462,43,13,1,14010,7,2,0,1,6,-1,17,2024
16463,35,6,-1,0,-1,2,0,1,3,-1,40,2024
16464,43,6,-1,27260,-1,1,0,1,6,-1,12,2024
16465,40,6,-1,27260,-1,2,0,1,4,-1,12,2024
16466,43,11,1,0,4,2,1,1,4,40,21,2024
16467,40,11,2,0,-1,1,0,1,6,-1,21,2024
16468,-1,11,-1,0,-1,1,0,1,-1,-1,21,2024
16469,39,11,1,0,4,1,0,1,6,-1,21,2024
16470,43,12,-1,0,-1,1,1,1,3,-1,2,2024
16471,36,12,-1,0,-1,1,0,1,6,-1,2,2024
16472,44,11,-1,31420,-1,2,0,1,3,-1,13,2024
16473,42,8,-1,0,-1,2,0,1,1,-1,26,2024
16474,41,8,-1,0,-1,1,0,1,1,-1,26,2024
16475,42,9,1,12620,1,1,0,1,6,-1,23,2024
16476,46,16,1,41940,3,1,3,1,1,-1,6,2024
16477,43,16,1,41940,4,2,3,1,1,-1,6,2024
16478,36,16,-1,41940,-1,1,0,1,6,-1,6,2024
16479,34,16,-1,41940,-1,1,0,1,6,-1,6,2024
16480,-1,16,-1,41940,-1,2,0,1,-1,-1,6,2024
16481,43,15,1,16540,5,1,0,1,1,-1,42,2024
16482,43,15,1,16540,4,2,0,1,1,-1,42,2024
16483,39,5,-1,40220,-1,2,0,2,6,-1,51,2024
16484,39,5,-1,40220,-1,1,0,2,4,-1,51,2024
16485,40,15,-1,40900,-1,1,0,4,3,-1,6,2024
16486,44,16,1,25540,4,1,0,4,1,-1,9,2024
16487,39,16,1,25540,2,2,0,4,1,-1,9,2024
16488,40,15,1,12940,2,2,0,1,2,-1,22,2024
16489,40,15,-1,12940,-1,1,0,1,6,-1,22,2024
16490,39,3,-1,0,-1,2,0,1,4,-1,8,2024
16491,36,7,-1,31080,-1,1,0,1,6,-1,6,2024
16492,40,7,1,31080,4,1,0,1,6,-1,6,2024
16493,42,16,1,33460,4,1,0,1,6,-1,27,2024
16494,43,16,1,33460,4,1,0,1,6,-1,27,2024
16495,42,15,-1,29820,-1,1,0,1,1,-1,32,2024
16496,39,15,-1,29820,-1,2,0,4,1,-1,32,2024
16497,39,16,2,0,-1,1,0,2,1,-1,2,2024
16498,39,16,-1,0,-1,2,0,2,1,-1,2,2024
16499,40,13,1,40140,4,1,0,1,4,-1,6,2024
16500,39,15,1,47300,1,2,0,1,6,-1,6,2024
16501,44,15,1,47300,7,1,2,1,1,-1,6,2024
16502,34,15,-1,47300,-1,2,2,1,1,-1,6,2024
16503,-1,15,-1,47300,-1,2,0,1,-1,-1,6,2024
16504,-1,15,-1,47300,-1,1,0,1,-1,-1,6,2024
16505,39,15,1,47300,4,1,0,1,6,-1,6,2024
16506,39,10,1,40140,4,1,1,7,4,-1,6,2024
16507,43,10,-1,40140,-1,2,1,7,4,-1,6,2024
16508,35,10,-1,40140,-1,1,0,7,6,-1,6,2024
16509,43,16,1,10900,5,1,2,1,1,-1,42,2024
16510,43,16,1,10900,4,2,2,1,1,40,42,2024
16511,-1,16,-1,10900,-1,2,0,1,-1,-1,42,2024
16512,-1,16,-1,10900,-1,1,0,1,-1,-1,42,2024
16513,40,13,-1,38300,-1,1,0,1,1,-1,42,2024
16514,40,13,-1,38300,-1,2,0,1,1,-1,42,2024
16515,44,14,1,38300,2,1,0,1,6,30,42,2024
16516,42,14,-1,38300,-1,2,0,1,4,-1,42,2024
16517,43,12,-1,21500,-1,2,0,1,3,-1,42,2024
16518,39,8,1,0,4,1,0,1,1,-1,42,2024
16519,39,8,1,0,4,2,0,1,1,40,42,2024
16520,39,2,-1,49620,-1,1,0,1,4,-1,42,2024
16521,44,14,-1,29540,-1,2,0,2,1,-1,42,2024
16522,40,14,1,29540,4,1,0,1,1,-1,42,2024
16523,40,9,1,0,3,2,3,1,6,-1,42,2024
16524,-1,9,-1,0,-1,1,0,1,-1,-1,42,2024
16525,-1,9,-1,0,-1,2,0,1,-1,-1,42,2024
16526,-1,9,-1,0,-1,1,0,1,-1,-1,42,2024
16527,44,15,1,29540,2,2,0,1,1,-1,42,2024
16528,43,15,1,29540,1,1,0,1,1,-1,42,2024
16529,43,13,1,38300,2,1,0,1,4,25,42,2024
16530,42,15,1,0,4,2,2,1,1,-1,41,2024
16531,37,15,1,0,4,1,2,1,1,-1,41,2024
16532,-1,15,-1,0,-1,2,0,1,-1,-1,41,2024
16533,-1,15,-1,0,-1,2,0,1,-1,-1,41,2024
16534,39,8,-1,0,-1,2,0,1,1,-1,42,2024
16535,39,8,1,0,2,1,0,1,1,25,42,2024
16536,43,14,-1,38300,-1,2,0,1,1,-1,42,2024
16537,39,14,-1,38300,-1,1,0,1,1,-1,42,2024
16538,39,11,-1,20700,-1,1,0,1,6,-1,42,2024
16539,43,13,1,38300,3,2,0,4,6,38,42,2024
16540,31,13,-1,38300,-1,2,0,4,1,-1,42,2024
16541,39,13,1,38300,1,1,0,4,1,-1,42,2024
16542,43,15,1,38300,4,1,0,4,6,-1,42,2024
16543,44,14,1,37980,3,1,0,2,1,-1,42,2024
16544,44,14,1,37980,4,2,0,2,1,-1,42,2024
16545,39,4,-1,38300,-1,1,0,2,4,-1,42,2024
16546,39,6,1,37980,4,1,1,1,1,-1,42,2024
16547,43,6,1,37980,4,2,1,1,1,-1,42,2024
16548,38,6,-1,37980,-1,2,0,1,6,-1,42,2024
16549,43,15,1,36420,4,1,3,1,1,-1,40,2024
16550,43,15,1,36420,4,2,3,1,1,-1,40,2024
16551,35,15,-1,36420,-1,1,0,1,6,-1,40,2024
16552,-1,15,-1,36420,-1,1,0,1,-1,-1,40,2024
16553,-1,15,-1,36420,-1,2,0,1,-1,-1,40,2024
16554,40,14,1,43780,4,2,2,1,6,-1,18,2024
16555,39,14,1,43780,4,2,0,1,4,-1,18,2024
16556,-1,14,-1,43780,-1,2,0,1,-1,-1,18,2024
16557,-1,14,-1,43780,-1,2,0,1,-1,-1,18,2024
16558,40,14,1,43780,1,2,0,1,4,-1,18,2024
16559,40,14,1,43780,4,1,0,1,6,-1,18,2024
16560,39,12,-1,35380,-1,2,0,1,1,-1,22,2024
16561,39,12,-1,35380,-1,1,0,1,1,-1,22,2024
16562,44,12,-1,35620,-1,2,0,1,3,-1,36,2024
16563,43,14,1,21340,4,1,1,1,1,-1,48,2024
16564,43,14,1,21340,2,2,1,1,1,-1,48,2024
16565,34,14,-1,21340,-1,1,0,1,6,-1,48,2024
16566,39,13,1,31080,4,1,2,3,1,-1,6,2024
16567,43,13,1,31080,4,2,2,3,1,-1,6,2024
16568,-1,13,-1,31080,-1,2,0,3,-1,-1,6,2024
16569,36,13,-1,31080,-1,2,0,3,6,-1,6,2024
16570,44,12,-1,0,-1,2,0,1,4,-1,2,2024
16571,43,15,-1,0,-1,2,0,1,1,-1,19,2024
16572,43,15,1,0,4,1,0,1,1,-1,19,2024
16573,41,12,-1,40140,-1,2,0,1,1,-1,6,2024
16574,40,12,-1,40140,-1,1,0,1,1,-1,6,2024
16575,39,10,1,30980,2,1,0,1,1,-1,48,2024
16576,39,10,1,30980,4,2,0,1,1,-1,48,2024
16577,43,14,1,48140,4,1,0,1,6,-1,55,2024
16578,41,14,1,48140,4,2,0,1,4,40,55,2024
16579,43,15,1,31080,4,2,0,1,6,-1,6,2024
16580,39,1,2,0,-1,2,2,1,1,-1,54,2024
16581,39,1,2,0,-1,1,2,1,1,-1,54,2024
16582,39,1,2,0,-1,1,0,1,6,-1,54,2024
16583,35,1,-1,0,-1,1,0,1,6,-1,54,2024
16584,-1,1,-1,0,-1,1,0,1,-1,-1,54,2024
16585,41,15,-1,38060,-1,1,0,1,1,-1,4,2024
16586,40,15,-1,38060,-1,2,0,1,1,-1,4,2024
16587,42,12,1,0,4,1,0,1,6,-1,56,2024
16588,43,15,1,37980,4,1,1,1,1,-1,10,2024
16589,44,15,1,37980,2,2,1,1,1,-1,10,2024
16590,-1,15,-1,37980,-1,1,0,1,-1,-1,10,2024
16591,39,9,2,45300,-1,1,0,2,1,-1,12,2024
16592,40,9,1,45300,2,2,0,2,1,-1,12,2024
16593,39,12,1,28140,3,1,2,1,1,-1,20,2024
16594,39,12,-1,28140,-1,2,2,1,1,-1,20,2024
16595,-1,12,-1,28140,-1,2,0,1,-1,-1,20,2024
16596,-1,12,-1,28140,-1,1,0,1,-1,-1,20,2024
16597,41,5,-1,0,-1,2,0,1,4,-1,34,2024
16598,39,12,1,0,4,2,1,1,6,-1,46,2024
16599,39,12,1,0,4,1,1,1,6,-1,46,2024
16600,-1,12,-1,0,-1,2,0,1,-1,-1,46,2024
16601,36,6,-1,28940,-1,2,0,1,6,-1,47,2024
16602,39,6,-1,28940,-1,2,0,1,6,-1,47,2024
16603,41,11,-1,22220,-1,1,0,2,4,-1,5,2024
16604,41,11,1,22220,4,2,0,2,4,-1,5,2024
16605,39,3,-1,0,-1,1,0,7,4,-1,5,2024
16606,44,16,1,27140,4,2,1,2,4,-1,28,2024
16607,43,16,1,27140,1,1,0,2,6,-1,28,2024
16608,40,16,-1,27140,-1,2,0,2,6,-1,28,2024
16609,35,16,-1,27140,-1,1,0,2,6,-1,28,2024
16610,-1,16,-1,27140,-1,2,0,2,-1,-1,28,2024
16611,40,15,1,16740,7,2,0,1,4,-1,37,2024
16612,44,9,-1,0,-1,1,0,16,1,-1,40,2024
16613,43,9,1,0,4,2,0,7,1,-1,40,2024
16614,43,15,1,38060,4,2,0,1,1,-1,4,2024
16615,42,15,-1,38060,-1,1,0,1,1,-1,4,2024
16616,40,15,-1,35620,-1,1,0,2,6,-1,34,2024
16617,39,15,1,35620,7,1,0,2,6,-1,34,2024
16618,39,7,-1,0,-1,1,0,1,4,-1,30,2024
16619,44,16,1,0,4,2,2,1,1,-1,12,2024
16620,39,16,1,0,6,1,2,1,1,50,12,2024
16621,39,16,1,0,6,1,0,1,4,-1,12,2024
16622,-1,16,-1,0,-1,2,0,1,-1,-1,12,2024
16623,-1,16,-1,0,-1,2,0,1,-1,-1,12,2024
16624,40,15,1,47900,4,2,0,2,4,-1,24,2024
16625,35,7,-1,0,-1,1,0,1,1,-1,54,2024
16626,39,7,-1,0,-1,2,0,1,1,-1,54,2024
16627,39,7,-1,0,-1,1,0,1,1,-1,54,2024
16628,38,7,-1,0,-1,2,0,1,1,-1,54,2024
16629,43,14,-1,19780,-1,1,0,1,1,-1,19,2024
16630,43,14,1,19780,3,2,0,1,1,-1,19,2024
16631,40,16,1,42660,4,2,0,1,1,-1,53,2024
16632,43,16,-1,42660,-1,1,0,1,1,-1,53,2024
16633,44,16,1,26900,2,2,2,4,1,-1,18,2024
16634,46,16,1,26900,6,1,2,4,1,-1,18,2024
16635,-1,16,-1,26900,-1,1,0,4,-1,-1,18,2024
16636,-1,16,-1,26900,-1,2,0,4,-1,-1,18,2024
16637,31,6,-1,33460,-1,2,3,2,2,-1,27,2024
16638,-1,6,-1,33460,-1,1,0,2,-1,-1,27,2024
16639,-1,6,-1,33460,-1,2,0,2,-1,-1,27,2024
16640,-1,6,-1,33460,-1,2,0,2,-1,-1,27,2024
16641,39,14,-1,16980,-1,1,0,1,1,-1,17,2024
16642,39,14,1,16980,4,2,0,1,1,-1,17,2024
16643,40,3,-1,23420,-1,1,0,1,4,-1,6,2024
16644,39,14,1,28700,1,2,0,1,4,-1,47,2024
16645,39,14,1,28700,4,1,2,1,1,-1,47,2024
16646,39,14,1,28700,3,2,2,1,1,-1,47,2024
16647,36,14,-1,28700,-1,1,0,1,6,-1,47,2024
16648,-1,14,-1,28700,-1,2,0,1,-1,-1,47,2024
16649,39,7,-1,34060,-1,2,0,1,6,-1,54,2024
16650,46,14,1,13820,4,1,1,1,1,-1,1,2024
16651,46,14,1,13820,4,2,1,1,1,-1,1,2024
16652,-1,14,-1,13820,-1,1,0,1,-1,-1,1,2024
16653,42,16,1,33460,4,2,0,1,6,-1,27,2024
16654,43,16,1,33460,5,2,0,1,6,-1,27,2024
16655,41,6,-1,21340,-1,2,0,1,6,-1,48,2024
16656,39,10,-1,22520,-1,1,0,1,6,-1,1,2024
16657,44,10,1,22520,4,2,0,1,1,-1,1,2024
